time,x,y,z
1540846441.866553,5.040164541582999,7.379668818340212,0.0
1540846441.867,5.040164541582999,7.379668818340212,0.0
1540846441.868133,5.040164541582999,7.379668818340212,0.0
1540846441.869756,5.040164541582999,7.379668818340212,0.0
1540846441.873909,5.040164541582999,7.379668818340212,0.0
1540846441.874639,5.040164541582999,7.379668818340212,0.0
1540846441.876769,5.040164541582999,7.379668818340212,0.0
1540846441.878793,5.040164541582999,7.379668818340212,0.0
1540846441.880387,5.040164541582999,7.379668818340212,0.0
1540846441.881163,5.040164541582999,7.379668818340212,0.0
1540846441.884513,5.040164541582999,7.379668818340212,0.0
1540846441.885637,5.040164541582999,7.379668818340212,0.0
1540846441.888745,5.040164541582999,7.379668818340212,0.0
1540846441.889214,5.040164541582999,7.379668818340212,0.0
1540846441.889458,5.040164541582999,7.379668818340212,0.0
1540846441.88968,5.040164541582999,7.379668818340212,0.0
1540846441.889925,5.040164541582999,7.379668818340212,0.0
1540846441.890104,5.040164541582999,7.379668818340212,0.0
1540846441.892262,5.040164541582999,7.379668818340212,0.0
1540846441.892811,5.040164541582999,7.379668818340212,0.0
1540846441.893635,5.040164541582999,7.379668818340212,0.0
1540846441.893874,5.040164541582999,7.379668818340212,0.0
1540846441.896688,5.040164541582999,7.379668818340212,0.0
1540846441.898428,5.040164541582999,7.379668818340212,0.0
1540846441.899706,5.040164541582999,7.379668818340212,0.0
1540846441.899883,5.040164541582999,7.379668818340212,0.0
1540846441.900372,5.040164541582999,7.379668818340212,0.0
1540846441.901507,5.040164541582999,7.379668818340212,0.0
1540846441.903167,5.040164541582999,7.379668818340212,0.0
1540846441.907154,5.040164541582999,7.379668818340212,0.0
1540846441.907925,5.040164541582999,7.379668818340212,0.0
1540846441.91005,5.040164541582999,7.379668818340212,0.0
1540846441.912313,5.040164541582999,7.379668818340212,0.0
1540846441.913818,5.040164541582999,7.379668818340212,0.0
1540846441.914465,5.040164541582999,7.379668818340212,0.0
1540846441.918063,5.040164541582999,7.379668818340212,0.0
1540846441.91895,5.040164541582999,7.379668818340212,0.0
1540846441.921355,5.040164541582999,7.379668818340212,0.0
1540846441.922343,5.040164541582999,7.379668818340212,0.0
1540846441.923025,5.040164541582999,7.379668818340212,0.0
1540846441.923566,5.040164541582999,7.379668818340212,0.0
1540846441.923881,5.040164541582999,7.379668818340212,0.0
1540846441.924286,5.040164541582999,7.379668818340212,0.0
1540846441.925339,5.040164541582999,7.379668818340212,0.0
1540846441.925908,5.040164541582999,7.379668818340212,0.0
1540846441.926299,5.040164541582999,7.379668818340212,0.0
1540846441.926912,5.040164541582999,7.379668818340212,0.0
1540846441.929986,5.040164541582999,7.379668818340212,0.0
1540846441.931737,5.040164541582999,7.379668818340212,0.0
1540846441.933018,5.040164541582999,7.379668818340212,0.0
1540846441.933276,5.040164541582999,7.379668818340212,0.0
1540846441.933727,5.040164541582999,7.379668818340212,0.0
1540846441.934794,5.040164541582999,7.379668818340212,0.0
1540846441.93657,5.040164541582999,7.379668818340212,0.0
1540846441.940983,5.040164541582999,7.379668818340212,0.0
1540846441.941537,5.040164541582999,7.379668818340212,0.0
1540846441.94348,5.040164541582999,7.379668818340212,0.0
1540846441.945468,5.040164541582999,7.379668818340212,0.0
1540846441.94711,5.040164541582999,7.379668818340212,0.0
1540846441.947797,5.040164541582999,7.379668818340212,0.0
1540846441.951271,5.040164541582999,7.379668818340212,0.0
1540846441.952483,5.040164541582999,7.379668818340212,0.0
1540846441.955731,5.040164541582999,7.379668818340212,0.0
1540846441.956389,5.040164541582999,7.379668818340212,0.0
1540846441.956936,5.040164541582999,7.379668818340212,0.0
1540846441.95792,5.040164541582999,7.379668818340212,0.0
1540846441.958176,5.040164541582999,7.379668818340212,0.0
1540846441.958933,5.040164541582999,7.379668818340212,0.0
1540846441.96031,5.040164541582999,7.379668818340212,0.0
1540846441.960523,5.040164541582999,7.379668818340212,0.0
1540846441.960719,5.040164541582999,7.379668818340212,0.0
1540846441.960902,5.040164541582999,7.379668818340212,0.0
1540846441.963348,5.040164541582999,7.379668818340212,0.0
1540846441.96508,5.040164541582999,7.379668818340212,0.0
1540846441.966384,5.040164541582999,7.379668818340212,0.0
1540846441.966505,5.040164541582999,7.379668818340212,0.0
1540846441.967051,5.040164541582999,7.379668818340212,0.0
1540846441.968235,5.040164541582999,7.379668818340212,0.0
1540846441.969886,5.040164541582999,7.379668818340212,0.0
1540846441.974444,5.040164541582999,7.379668818340212,0.0
1540846441.974571,5.040164541582999,7.379668818340212,0.0
1540846441.976974,5.040164541582999,7.379668818340212,0.0
