time,x,y,z
1558255424.052571,14.660652815592677,1.1049362348159317,0.0
1558255424.090509,14.660652815592677,1.1049362348159317,0.0
1558255424.114501,14.660652815592677,1.1049362348159317,0.0
1558255424.125791,14.660652815592677,1.1049362348159317,0.0
1558255424.128586,14.660652815592677,1.1049362348159317,0.0
1558255424.138065,14.660652815592677,1.1049362348159317,0.0
1558255424.146509,14.660652815592677,1.1049362348159317,0.0
1558255424.156546,14.660652815592677,1.1049362348159317,0.0
1558255424.160329,14.660652815592677,1.1049362348159317,0.0
1558255424.165171,14.660652815592677,1.1049362348159317,0.0
1558255424.165462,14.660652815592677,1.1049362348159317,0.0
1558255424.176493,14.660652815592677,1.1049362348159317,0.0
1558255424.188026,14.660652815592677,1.1049362348159317,0.0
1558255424.193976,14.660652815592677,1.1049362348159317,0.0
1558255424.216778,14.660652815592677,1.1049362348159317,0.0
1558255424.236504,14.660652815592677,1.1049362348159317,0.0
1558255424.255493,14.660652815592677,1.1049362348159317,0.0
1558255424.257407,14.660652815592677,1.1049362348159317,0.0
1558255424.270295,14.660652815592677,1.1049362348159317,0.0
1558255424.290186,14.660652815592677,1.1049362348159317,0.0
1558255424.300561,14.660652815592677,1.1049362348159317,0.0
1558255424.31093,14.660652815592677,1.1049362348159317,0.0
1558255424.311853,14.660652815592677,1.1049362348159317,0.0
1558255424.312064,14.660652815592677,1.1049362348159317,0.0
1558255424.316239,14.660652815592677,1.1049362348159317,0.0
1558255424.323453,14.660652815592677,1.1049362348159317,0.0
1558255424.331884,14.660652815592677,1.1049362348159317,0.0
1558255424.343989,14.660652815592677,1.1049362348159317,0.0
1558255424.350522,14.660652815592677,1.1049362348159317,0.0
1558255424.354307,14.660652815592677,1.1049362348159317,0.0
1558255424.369602,14.66063188994902,1.1054985853408743,0.0
1558255424.371659,14.66063188994902,1.1054985853408743,0.0
1558255424.380162,14.660488304897,1.109357254192386,0.0
1558255424.383127,14.660488304897,1.109357254192386,0.0
1558255424.386644,14.660488304897,1.109357254192386,0.0
1558255424.423529,14.658365734057387,1.1663986931770185,0.0
1558255424.448011,14.655600861002693,1.2407012015815533,0.0
1558255424.459263,14.654669033997271,1.2657428879564216,0.0
1558255424.461785,14.654669033997271,1.2657428879564216,0.0
1558255424.471644,14.653742698609456,1.290636993970326,0.0
1558255424.479904,14.652809288625946,1.315721220903258,0.0
1558255424.489563,14.651880544002745,1.3406800721076004,0.0
1558255424.493668,14.651880544002745,1.3406800721076004,0.0
1558255424.4989,14.650951356595623,1.3656508225765691,0.0
1558255424.499442,14.650951356595623,1.3656508225765691,0.0
1558255424.509542,14.650022883425091,1.3906023788296813,0.0
1558255424.520725,14.649092290413746,1.4156109031557045,0.0
1558255424.527614,14.648164574242895,1.4405421159883145,0.0
1558255424.550165,14.646301948126618,1.4905978653559449,0.0
1558255424.569906,14.644442005022476,1.540581512125133,0.0
1558255424.587955,14.64351374594629,1.5655273148602031,0.0
1558255424.590272,14.64258017337007,1.5906159112690603,0.0
1558255424.60425,14.641657227143176,1.6154189378182402,0.0
1558255424.623503,14.639798470621857,1.6653706966567772,0.0
1558255424.633032,14.638581225824991,1.698082629523275,0.0
1558255424.644883,14.637937221756015,1.7153894341399987,0.0
1558255424.646388,14.637937221756015,1.7153894341399987,0.0
1558255424.647038,14.637937221756015,1.7153894341399987,0.0
1558255424.648835,14.637001271458947,1.7405419288254353,0.0
1558255424.656973,14.63607813242629,1.7653501367886053,0.0
1558255424.665311,14.63607813242629,1.7653501367886053,0.0
1558255424.678025,14.634210644332446,1.8155365457279253,0.0
1558255424.683577,14.634210644332446,1.8155365457279253,0.0
1558255424.687319,14.634210644332446,1.8155365457279253,0.0
1558255424.702738,14.632353823305833,1.8654362905648834,0.0
1558255424.704014,14.632353823305833,1.8654362905648834,0.0
1558255424.71331,14.631423266922004,1.8904438305721447,0.0
1558255424.716354,14.630501427794362,1.9152171052123523,0.0
1558255424.719205,14.630501427794362,1.9152171052123523,0.0
1558255424.757184,14.626780088384676,2.0152234517225187,0.0
1558255424.781353,14.624923026955116,2.0651296570882027,0.0
1558255424.792947,14.623993828764258,2.0901006973566036,0.0
1558255424.795214,14.623993828764258,2.0901006973566036,0.0
1558255424.805368,14.623064023988244,2.115088038843079,0.0
1558255424.813247,14.622130244475844,2.140182196403114,0.0
1558255424.823322,14.621205225261614,2.165040931896636,0.0
1558255424.827047,14.620274558716345,2.1900514323549958,0.0
1558255424.831931,14.620274558716345,2.1900514323549958,0.0
1558255424.832462,14.620274558716345,2.1900514323549958,0.0
1558255424.842881,14.619345849047324,2.2150093442094536,0.0
1558255424.853905,14.618413880365921,2.240054837949279,0.0
1558255424.861245,14.617485171626532,2.2650127248210272,0.0
1558255424.883519,14.615615775741032,2.3152504032771772,0.0
1558255424.903246,14.613768465969656,2.3648945450147334,0.0
1558255424.921591,14.611895400639058,2.41523083522258,0.0
1558255424.923467,14.611895400639058,2.41523083522258,0.0
1558255424.937145,14.610049434000604,2.4648388819411733,0.0
1558255424.956582,14.609119027194634,2.4898424022304453,0.0
1558255424.967129,14.608186630510463,2.514899398009813,0.0
1558255424.978492,14.606330942798733,2.5647686864253854,0.0
1558255424.979113,14.606330942798733,2.5647686864253854,0.0
1558255424.979644,14.606330942798733,2.5647686864253854,0.0
1558255424.982086,14.606330942798733,2.5647686864253854,0.0
1558255424.990129,14.605397889608145,2.589843324994338,0.0
1558255424.998561,14.60447197915531,2.614726011411642,0.0
1558255425.010499,14.603536307283154,2.639871023775526,0.0
1558255425.016625,14.602613288080114,2.6646760114674164,0.0
1558255425.020777,14.602613288080114,2.6646760114674164,0.0
1558255425.036706,14.601682988181873,2.6896766587450736,0.0
1558255425.037213,14.600749065506081,2.714774663642401,0.0
1558255425.046974,14.599822188514416,2.739683324582972,0.0
1558255425.049833,14.599822188514416,2.739683324582972,0.0
1558255425.052659,14.599822188514416,2.739683324582972,0.0
1558255425.090185,14.596105420293275,2.8395668261130402,0.0
