time,x,y,z
1551162064.918691,14.487573014656395,1.5527074194450639,0.0
1551162064.921526,14.487573014656395,1.5527074194450639,0.0
1551162064.923967,14.487573014656395,1.5527074194450639,0.0
1551162064.926514,14.487573014656395,1.5527074194450639,0.0
1551162064.928813,14.487573014656395,1.5527074194450639,0.0
1551162064.936855,14.487573014656395,1.5527074194450639,0.0
1551162064.941062,14.487573014656395,1.5527074194450639,0.0
1551162064.947056,14.487573014656395,1.5527074194450639,0.0
1551162064.950727,14.487573014656395,1.5527074194450639,0.0
1551162064.951846,14.487573014656395,1.5527074194450639,0.0
1551162064.9521,14.487573014656395,1.5527074194450639,0.0
1551162064.954819,14.487573014656395,1.5527074194450639,0.0
1551162064.957366,14.487573014656395,1.5527074194450639,0.0
1551162064.959983,14.487573014656395,1.5527074194450639,0.0
1551162064.962056,14.487573014656395,1.5527074194450639,0.0
1551162064.970348,14.487573014656395,1.5527074194450639,0.0
1551162064.974334,14.487573014656395,1.5527074194450639,0.0
1551162064.981109,14.487573014656395,1.5527074194450639,0.0
1551162064.983691,14.487573014656395,1.5527074194450639,0.0
1551162064.985496,14.487573014656395,1.5527074194450639,0.0
1551162064.985843,14.487573014656395,1.5527074194450639,0.0
1551162064.988316,14.487573014656395,1.5527074194450639,0.0
1551162064.990556,14.487573014656395,1.5527074194450639,0.0
1551162064.993143,14.487573014656395,1.5527074194450639,0.0
1551162064.995333,14.487573014656395,1.5527074194450639,0.0
1551162065.003564,14.487573014656395,1.5527074194450639,0.0
1551162065.007683,14.487573014656395,1.5527074194450639,0.0
1551162065.013591,14.487573014656395,1.5527074194450639,0.0
1551162065.017107,14.487573014656395,1.5527074194450639,0.0
1551162065.018641,14.487573014656395,1.5527074194450639,0.0
1551162065.018871,14.487573014656395,1.5527074194450639,0.0
1551162065.021446,14.487573014656395,1.5527074194450639,0.0
1551162065.023936,14.487573014656395,1.5527074194450639,0.0
1551162065.026582,14.487573014656395,1.5527074194450639,0.0
1551162065.028642,14.487573014656395,1.5527074194450639,0.0
1551162065.036916,14.487573014656395,1.5527074194450639,0.0
1551162065.041169,14.487573014656395,1.5527074194450639,0.0
1551162065.047221,14.487573014656395,1.5527074194450639,0.0
1551162065.050668,14.487573014656395,1.5527074194450639,0.0
1551162065.052183,14.487573014656395,1.5527074194450639,0.0
1551162065.052493,14.487573014656395,1.5527074194450639,0.0
1551162065.054759,14.487573014656395,1.5527074194450639,0.0
1551162065.057243,14.487573014656395,1.5527074194450639,0.0
1551162065.059912,14.487573014656395,1.5527074194450639,0.0
1551162065.062091,14.487573014656395,1.5527074194450639,0.0
1551162065.0707,14.487573014656395,1.5527074194450639,0.0
1551162065.074317,14.487573014656395,1.5527074194450639,0.0
1551162065.08061,14.487573014656395,1.5527074194450639,0.0
