time,x,y,z
1540845334.17941,5.00295246841851,6.91593324429787,0.0
1540845334.180494,5.00295246841851,6.91593324429787,0.0
1540845334.184576,5.00295246841851,6.91593324429787,0.0
1540845334.185728,5.00295246841851,6.91593324429787,0.0
1540845334.187845,5.00295246841851,6.91593324429787,0.0
1540845334.188401,5.00295246841851,6.91593324429787,0.0
1540845334.18896,5.00295246841851,6.91593324429787,0.0
1540845334.189065,5.00295246841851,6.91593324429787,0.0
1540845334.192407,5.00295246841851,6.91593324429787,0.0
1540845334.192927,5.00295246841851,6.91593324429787,0.0
1540845334.193496,5.00295246841851,6.91593324429787,0.0
1540845334.19695,5.00295246841851,6.91593324429787,0.0
1540845334.198728,5.00295246841851,6.91593324429787,0.0
1540845334.199988,5.00295246841851,6.91593324429787,0.0
1540845334.200486,5.00295246841851,6.91593324429787,0.0
1540845334.20319,5.00295246841851,6.91593324429787,0.0
1540845334.207119,5.00295246841851,6.91593324429787,0.0
1540845334.207748,5.00295246841851,6.91593324429787,0.0
1540845334.210789,5.00295246841851,6.91593324429787,0.0
1540845334.212219,5.00295246841851,6.91593324429787,0.0
1540845334.213827,5.00295246841851,6.91593324429787,0.0
1540845334.217991,5.00295246841851,6.91593324429787,0.0
1540845334.219025,5.00295246841851,6.91593324429787,0.0
1540845334.221203,5.00295246841851,6.91593324429787,0.0
1540845334.22201,5.00295246841851,6.91593324429787,0.0
1540845334.222407,5.00295246841851,6.91593324429787,0.0
1540845334.222638,5.00295246841851,6.91593324429787,0.0
1540845334.225241,5.00295246841851,6.91593324429787,0.0
1540845334.225666,5.00295246841851,6.91593324429787,0.0
1540845334.226772,5.00295246841851,6.91593324429787,0.0
1540845334.230082,5.00295246841851,6.91593324429787,0.0
1540845334.231809,5.00295246841851,6.91593324429787,0.0
1540845334.233475,5.00295246841851,6.91593324429787,0.0
1540845334.233899,5.00295246841851,6.91593324429787,0.0
1540845334.236481,5.00295246841851,6.91593324429787,0.0
1540845334.240384,5.00295246841851,6.91593324429787,0.0
1540845334.240959,5.00295246841851,6.91593324429787,0.0
1540845334.243709,5.00295246841851,6.91593324429787,0.0
1540845334.24576,5.00295246841851,6.91593324429787,0.0
1540845334.247578,5.00295246841851,6.91593324429787,0.0
1540845334.2514,5.00295246841851,6.91593324429787,0.0
1540845334.252299,5.00295246841851,6.91593324429787,0.0
1540845334.254652,5.00295246841851,6.91593324429787,0.0
1540845334.255101,5.00295246841851,6.91593324429787,0.0
1540845334.255722,5.00295246841851,6.91593324429787,0.0
1540845334.256025,5.00295246841851,6.91593324429787,0.0
1540845334.258474,5.00295246841851,6.91593324429787,0.0
1540845334.25917,5.00295246841851,6.91593324429787,0.0
1540845334.259953,5.00295246841851,6.91593324429787,0.0
1540845334.263916,5.00295246841851,6.91593324429787,0.0
1540845334.265092,5.00295246841851,6.91593324429787,0.0
1540845334.266616,5.00295246841851,6.91593324429787,0.0
1540845334.267186,5.00295246841851,6.91593324429787,0.0
1540845334.269859,5.00295246841851,6.91593324429787,0.0
1540845334.273708,5.00295246841851,6.91593324429787,0.0
1540845334.274348,5.00295246841851,6.91593324429787,0.0
1540845334.277402,5.00295246841851,6.91593324429787,0.0
1540845334.278957,5.00295246841851,6.91593324429787,0.0
1540845334.280958,5.00295246841851,6.91593324429787,0.0
1540845334.284594,5.00295246841851,6.91593324429787,0.0
1540845334.285939,5.00295246841851,6.91593324429787,0.0
1540845334.287789,5.00295246841851,6.91593324429787,0.0
1540845334.288952,5.00295246841851,6.91593324429787,0.0
1540845334.289192,5.00295246841851,6.91593324429787,0.0
1540845334.29301,5.00295246841851,6.91593324429787,0.0
1540845334.293803,5.00295246841851,6.91593324429787,0.0
1540845334.293968,5.00295246841851,6.91593324429787,0.0
1540845334.294232,5.00295246841851,6.91593324429787,0.0
1540845334.297107,5.00295246841851,6.91593324429787,0.0
1540845334.298397,5.00295246841851,6.91593324429787,0.0
1540845334.299858,5.00295246841851,6.91593324429787,0.0
1540845334.300368,5.00295246841851,6.91593324429787,0.0
1540845334.303025,5.00295246841851,6.91593324429787,0.0
1540845334.307087,5.00295246841851,6.91593324429787,0.0
1540845334.30785,5.00295246841851,6.91593324429787,0.0
1540845334.311022,5.00295246841851,6.91593324429787,0.0
1540845334.312465,5.00295246841851,6.91593324429787,0.0
1540845334.313804,5.00295246841851,6.91593324429787,0.0
1540845334.318026,5.00295246841851,6.91593324429787,0.0
1540845334.318997,5.00295246841851,6.91593324429787,0.0
1540845334.321271,5.00295246841851,6.91593324429787,0.0
1540845334.321969,5.00295246841851,6.91593324429787,0.0
1540845334.322285,5.00295246841851,6.91593324429787,0.0
1540845334.322515,5.00295246841851,6.91593324429787,0.0
1540845334.325727,5.00295246841851,6.91593324429787,0.0
1540845334.326347,5.00295246841851,6.91593324429787,0.0
1540845334.327673,5.00295246841851,6.91593324429787,0.0
1540845334.330118,5.00295246841851,6.91593324429787,0.0
1540845334.331736,5.00295246841851,6.91593324429787,0.0
1540845334.33331,5.00295246841851,6.91593324429787,0.0
1540845334.333716,5.00295246841851,6.91593324429787,0.0
1540845334.336358,5.00295246841851,6.91593324429787,0.0
1540845334.340803,5.00295246841851,6.91593324429787,0.0
1540845334.341472,5.00295246841851,6.91593324429787,0.0
1540845334.343479,5.00295246841851,6.91593324429787,0.0
1540845334.345675,5.00295246841851,6.91593324429787,0.0
1540845334.347087,5.00295246841851,6.91593324429787,0.0
1540845334.351356,5.00295246841851,6.91593324429787,0.0
1540845334.35242,5.00295246841851,6.91593324429787,0.0
1540845334.354535,5.00295246841851,6.91593324429787,0.0
1540845334.355144,5.00295246841851,6.91593324429787,0.0
1540845334.356246,5.00295246841851,6.91593324429787,0.0
1540845334.356477,5.00295246841851,6.91593324429787,0.0
1540845334.359501,5.00295246841851,6.91593324429787,0.0
1540845334.360147,5.00295246841851,6.91593324429787,0.0
1540845334.360361,5.00295246841851,6.91593324429787,0.0
1540845334.363443,5.00295246841851,6.91593324429787,0.0
1540845334.365096,5.00295246841851,6.91593324429787,0.0
1540845334.366572,5.00295246841851,6.91593324429787,0.0
1540845334.367066,5.00295246841851,6.91593324429787,0.0
1540845334.369843,5.00295246841851,6.91593324429787,0.0
1540845334.374693,5.00295246841851,6.91593324429787,0.0
1540845334.375087,5.00295246841851,6.91593324429787,0.0
1540845334.376716,5.00295246841851,6.91593324429787,0.0
1540845334.379311,5.00295246841851,6.91593324429787,0.0
1540845334.38046,5.00295246841851,6.91593324429787,0.0
1540845334.384617,5.00295246841851,6.91593324429787,0.0
1540845334.385679,5.00295246841851,6.91593324429787,0.0
1540845334.387872,5.00295246841851,6.91593324429787,0.0
1540845334.388586,5.00295246841851,6.91593324429787,0.0
1540845334.389072,5.00295246841851,6.91593324429787,0.0
1540845334.389428,5.00295246841851,6.91593324429787,0.0
1540845334.391994,5.00295246841851,6.91593324429787,0.0
1540845334.39221,5.00295246841851,6.91593324429787,0.0
1540845334.392999,5.00295246841851,6.91593324429787,0.0
1540845334.396715,5.00295246841851,6.91593324429787,0.0
1540845334.398595,5.00295246841851,6.91593324429787,0.0
1540845334.400112,5.00295246841851,6.91593324429787,0.0
1540845334.400402,5.00295246841851,6.91593324429787,0.0
1540845334.403201,5.00295246841851,6.91593324429787,0.0
1540845334.407186,5.00295246841851,6.91593324429787,0.0
1540845334.407676,5.00295246841851,6.91593324429787,0.0
