time,x,y,z
1540844504.088806,4.265603289684173,7.314927004385482,0.0
1540844504.10784,4.265603289684173,7.314927004385482,0.0
1540844504.121308,4.265603289684173,7.314927004385482,0.0
1540844504.121997,4.265603289684173,7.314927004385482,0.0
1540844504.141135,4.265603289684173,7.314927004385482,0.0
1540844504.154556,4.265603289684173,7.314927004385482,0.0
1540844504.155142,4.265603289684173,7.314927004385482,0.0
1540844504.174443,4.265603289684173,7.314927004385482,0.0
1540844504.187839,4.265603289684173,7.314927004385482,0.0
1540844504.188405,4.265603289684173,7.314927004385482,0.0
1540844504.207937,4.265603289684173,7.314927004385482,0.0
1540844504.221335,4.265603289684173,7.314927004385482,0.0
1540844504.221821,4.265603289684173,7.314927004385482,0.0
1540844504.241862,4.265603289684173,7.314927004385482,0.0
1540844504.254525,4.265603289684173,7.314927004385482,0.0
1540844504.25514,4.265603289684173,7.314927004385482,0.0
1540844504.274562,4.265603289684173,7.314927004385482,0.0
1540844504.287936,4.265603289684173,7.314927004385482,0.0
1540844504.288479,4.265603289684173,7.314927004385482,0.0
1540844504.307799,4.265680324840101,7.3399857584757395,0.0
1540844504.321696,4.265757023205677,7.364934958083674,0.0
1540844504.322285,4.265757023205677,7.364934958083674,0.0
1540844504.34104,4.265910661266614,7.414911859428597,0.0
1540844504.355048,4.266064324420438,7.46489692323495,0.0
1540844504.355615,4.266064324420438,7.46489692323495,0.0
1540844504.374398,4.266218026039776,7.514894499482178,0.0
1540844504.388253,4.26629483379958,7.539879283921963,0.0
1540844504.388699,4.26629483379958,7.539879283921963,0.0
1540844504.40772,4.266449388630879,7.59015440135773,0.0
1540844504.421568,4.266525638029752,7.614957556655765,0.0
1540844504.421748,4.266525638029752,7.614957556655765,0.0
1540844504.44105,4.266679558529772,7.665026332566553,0.0
1540844504.454759,4.266833223535781,7.715011998870059,0.0
1540844504.455125,4.266833223535781,7.715011998870059,0.0
1540844504.474334,4.266986726102813,7.764944825423248,0.0
1540844504.487939,4.267063543899772,7.789932874847605,0.0
1540844504.488447,4.267063543899772,7.789932874847605,0.0
1540844504.507693,4.267217880995516,7.84013716511805,0.0
1540844504.521262,4.267294119634806,7.864936820432623,0.0
