time,x,y,z
1540846460.786447,4.1007068898740435,6.716000509561272,0.0
1540846460.788371,4.1007068898740435,6.716000509561272,0.0
1540846460.788902,4.1007068898740435,6.716000509561272,0.0
1540846460.789268,4.1007068898740435,6.716000509561272,0.0
1540846460.78953,4.1007068898740435,6.716000509561272,0.0
1540846460.789749,4.1007068898740435,6.716000509561272,0.0
1540846460.789905,4.1007068898740435,6.716000509561272,0.0
1540846460.791686,4.1007068898740435,6.716000509561272,0.0
1540846460.791848,4.1007068898740435,6.716000509561272,0.0
1540846460.792158,4.1007068898740435,6.716000509561272,0.0
1540846460.792927,4.1007068898740435,6.716000509561272,0.0
1540846460.796682,4.1007068898740435,6.716000509561272,0.0
1540846460.799049,4.1007068898740435,6.716000509561272,0.0
1540846460.799851,4.1007068898740435,6.716000509561272,0.0
1540846460.800089,4.1007068898740435,6.716000509561272,0.0
1540846460.80037,4.1007068898740435,6.716000509561272,0.0
1540846460.801649,4.1007068898740435,6.716000509561272,0.0
1540846460.803401,4.1007068898740435,6.716000509561272,0.0
1540846460.807086,4.1007068898740435,6.716000509561272,0.0
1540846460.807816,4.1007068898740435,6.716000509561272,0.0
1540846460.810102,4.1007068898740435,6.716000509561272,0.0
1540846460.812226,4.1007068898740435,6.716000509561272,0.0
1540846460.814055,4.1007068898740435,6.716000509561272,0.0
1540846460.814516,4.1007068898740435,6.716000509561272,0.0
1540846460.817955,4.1007068898740435,6.716000509561272,0.0
1540846460.819039,4.1007068898740435,6.716000509561272,0.0
1540846460.820646,4.1007068898740435,6.716000509561272,0.0
1540846460.821323,4.1007068898740435,6.716000509561272,0.0
1540846460.821834,4.1007068898740435,6.716000509561272,0.0
1540846460.822304,4.1007068898740435,6.716000509561272,0.0
1540846460.822435,4.1007068898740435,6.716000509561272,0.0
1540846460.822542,4.1007068898740435,6.716000509561272,0.0
1540846460.823072,4.1007068898740435,6.716000509561272,0.0
1540846460.824963,4.1007068898740435,6.716000509561272,0.0
1540846460.825073,4.1007068898740435,6.716000509561272,0.0
1540846460.825483,4.1007068898740435,6.716000509561272,0.0
1540846460.82624,4.1007068898740435,6.716000509561272,0.0
1540846460.830038,4.1007068898740435,6.716000509561272,0.0
1540846460.832237,4.1007068898740435,6.716000509561272,0.0
1540846460.833055,4.1007068898740435,6.716000509561272,0.0
1540846460.833364,4.1007068898740435,6.716000509561272,0.0
1540846460.833775,4.1007068898740435,6.716000509561272,0.0
1540846460.834997,4.1007068898740435,6.716000509561272,0.0
1540846460.837098,4.1007068898740435,6.716000509561272,0.0
1540846460.840347,4.1007068898740435,6.716000509561272,0.0
1540846460.840977,4.1007068898740435,6.716000509561272,0.0
1540846460.843485,4.1007068898740435,6.716000509561272,0.0
1540846460.845512,4.1007068898740435,6.716000509561272,0.0
1540846460.847149,4.1007068898740435,6.716000509561272,0.0
1540846460.848504,4.1007068898740435,6.716000509561272,0.0
